Date,SPY,VIXCLS,T10Y2Y,T10Y3M,sret
2015-04-01,170.669342,15.110000,1.320000,1.840000,-0.003543
2015-04-02,171.283310,14.670000,1.370000,1.900000,0.003591
2015-04-06,172.436584,14.740000,1.410000,1.890000,0.006711
2015-04-07,171.980209,14.780000,1.370000,1.870000,-0.002650
2015-04-08,172.561020,13.980000,1.380000,1.890000,0.003372
2015-04-09,173.324371,13.090000,1.410000,1.940000,0.004414
2015-04-10,174.270218,12.580000,1.390000,1.940000,0.005442
2015-04-13,173.482025,13.940000,1.400000,1.910000,-0.004533
2015-04-14,173.813873,13.670000,1.370000,1.880000,0.001911
2015-04-15,174.593796,12.840000,1.400000,1.890000,0.004477
2015-04-16,174.544022,12.600000,1.400000,1.880000,-0.000285
2015-04-17,172.536118,13.890000,1.360000,1.860000,-0.011570
2015-04-20,174.112579,13.300000,1.350000,1.870000,0.009096
2015-04-21,173.905151,13.250000,1.370000,1.890000,-0.001192
2015-04-22,174.759750,12.710000,1.420000,1.960000,0.004902
2015-04-23,175.199463,12.480000,1.410000,1.930000,0.002513
2015-04-24,175.606064,12.290000,1.390000,1.900000,0.002318
2015-04-27,174.875900,13.120000,1.400000,1.920000,-0.004167
2015-04-28,175.431793,12.410000,1.440000,1.980000,0.003174
2015-04-29,174.710007,13.390000,1.500000,2.050000,-0.004123
2015-04-30,172.959335,14.550000,1.470000,2.040000,-0.010071
2015-05-01,174.834427,12.700000,1.520000,2.110000,0.010783
2015-05-04,175.332230,12.850000,1.560000,2.140000,0.002843
2015-05-05,173.324371,14.310000,1.570000,2.180000,-0.011518
2015-05-06,172.610794,15.150000,1.600000,2.230000,-0.004126
2015-05-07,173.299454,15.130000,1.550000,2.170000,0.003982
2015-05-08,175.581146,12.860000,1.570000,2.150000,0.013080
2015-05-11,174.743164,13.850000,1.660000,2.260000,-0.004784
2015-05-12,174.220428,13.860000,1.670000,2.250000,-0.002996
2015-05-13,174.253662,13.760000,1.680000,2.250000,0.000191
2015-05-14,176.070679,12.740000,1.670000,2.220000,0.010373
2015-05-15,176.261520,12.380000,1.590000,2.120000,0.001083
2015-05-18,176.809143,12.730000,1.650000,2.210000,0.003102
2015-05-19,176.751007,12.850000,1.640000,2.250000,-0.000329
2015-05-20,176.626602,12.880000,1.660000,2.240000,-0.000704
2015-05-21,177.140930,12.110000,1.590000,2.170000,0.002908
2015-05-22,176.717804,12.130000,1.570000,2.190000,-0.002391
2015-05-26,174.817841,14.060000,1.500000,2.120000,-0.010810
2015-05-27,176.477219,13.270000,1.500000,2.130000,0.009447
2015-05-28,176.278152,13.310000,1.510000,2.120000,-0.001129
2015-05-29,175.182846,13.840000,1.510000,2.110000,-0.006233
2015-06-01,175.539658,13.970000,1.550000,2.170000,0.002035
2015-06-02,175.365479,14.240000,1.630000,2.260000,-0.000993
2015-06-03,175.830078,13.660000,1.690000,2.360000,0.002646
2015-06-04,174.344910,14.710000,1.650000,2.290000,-0.008482
2015-06-05,174.046188,14.210000,1.680000,2.380000,-0.001715
2015-06-08,172.975891,15.290000,1.690000,2.370000,-0.006168
2015-06-09,172.950912,14.470000,1.700000,2.400000,-0.000144
2015-06-10,175.025223,13.220000,1.750000,2.480000,0.011922
2015-06-11,175.589478,12.850000,1.660000,2.380000,0.003219
2015-06-12,174.245270,13.780000,1.650000,2.370000,-0.007685
2015-06-15,173.498611,15.390000,1.640000,2.340000,-0.004294
2015-06-16,174.444443,14.810000,1.610000,2.310000,0.005437
2015-06-17,174.726578,14.500000,1.650000,2.310000,0.001616
2015-06-18,176.543640,13.190000,1.690000,2.340000,0.010346
2015-06-19,175.759811,13.960000,1.610000,2.250000,-0.004450
2015-06-22,176.660278,12.740000,1.690000,2.360000,0.005110
2015-06-23,176.785385,12.110000,1.720000,2.410000,0.000708
2015-06-24,175.501419,13.260000,1.700000,2.370000,-0.007289
2015-06-25,174.967865,14.010000,1.720000,2.390000,-0.003045
2015-06-26,174.934494,14.020000,1.770000,2.480000,-0.000191
2015-06-29,171.266022,18.850000,1.690000,2.310000,-0.021194
2015-06-30,171.624527,18.230000,1.710000,2.340000,0.002091
2015-07-01,173.000275,16.090000,1.740000,2.420000,0.007984
2015-07-02,172.841827,16.790000,1.760000,2.390000,-0.000916
2015-07-06,172.349869,17.010000,1.700000,2.280000,-0.002850
2015-07-07,173.433792,16.090000,1.690000,2.250000,0.006269
2015-07-08,170.524048,19.660000,1.670000,2.200000,-0.016920
2015-07-09,170.832520,19.970000,1.720000,2.290000,0.001807
2015-07-10,172.983505,16.830000,1.770000,2.410000,0.012513
2015-07-13,174.892822,13.900000,1.750000,2.420000,0.010977
2015-07-14,175.651459,13.370000,1.750000,2.400000,0.004328
2015-07-15,175.593094,13.230000,1.720000,2.340000,-0.000332
2015-07-16,177.002167,12.110000,1.690000,2.340000,0.007993
2015-07-17,177.152191,11.950000,1.660000,2.310000,0.000847
2015-07-20,177.243958,12.250000,1.670000,2.340000,0.000518
2015-07-21,176.543610,12.220000,1.640000,2.320000,-0.003959
2015-07-22,176.226746,12.120000,1.580000,2.290000,-0.001796
2015-07-23,175.234619,12.640000,1.570000,2.250000,-0.005646
2015-07-24,173.417099,13.740000,1.570000,2.230000,-0.010426
2015-07-27,172.408279,15.600000,1.550000,2.180000,-0.005834
2015-07-28,174.525940,13.440000,1.570000,2.210000,0.012208
2015-07-29,175.726547,12.500000,1.590000,2.230000,0.006856
2015-07-30,175.768204,12.130000,1.560000,2.210000,0.000237
2015-07-31,175.501419,12.120000,1.530000,2.120000,-0.001519
2015-08-03,174.909470,12.560000,1.480000,2.080000,-0.003379
2015-08-04,174.567627,13.000000,1.490000,2.150000,-0.001956
2015-08-05,175.142929,12.510000,1.550000,2.200000,0.003290
2015-08-06,173.708893,13.770000,1.520000,2.190000,-0.008222
2015-08-07,173.375381,13.390000,1.450000,2.120000,-0.001922
2015-08-10,175.559753,12.230000,1.510000,2.120000,0.012520
2015-08-11,173.975693,13.710000,1.470000,2.050000,-0.009064
2015-08-12,174.184174,13.610000,1.470000,2.040000,0.001198
2015-08-13,173.967346,13.490000,1.470000,2.090000,-0.001246
2015-08-14,174.600952,12.830000,1.470000,2.110000,0.003635
2015-08-17,175.576447,13.020000,1.440000,2.060000,0.005571
2015-08-18,175.067871,13.790000,1.460000,2.130000,-0.002901
2015-08-19,173.683914,15.250000,1.450000,2.070000,-0.007937
2015-08-20,170.057159,19.140000,1.400000,2.070000,-0.021102
2015-08-21,164.937958,28.030000,1.410000,2.020000,-0.030565
2015-08-24,157.992950,40.740000,1.420000,1.950000,-0.043019
2015-08-25,156.133743,36.020000,1.450000,2.050000,-0.011837
2015-08-26,162.128281,30.320000,1.510000,2.120000,0.037675
2015-08-27,166.138580,26.100000,1.500000,2.120000,0.024434
2015-08-28,166.146896,26.050000,1.470000,2.130000,0.000050
2015-08-31,164.804581,28.430000,1.470000,2.130000,-0.008112
2015-09-01,159.885544,31.400000,1.470000,2.140000,-0.030302
2015-09-02,162.920364,26.090000,1.480000,2.170000,0.018803
2015-09-03,163.037079,25.610000,1.470000,2.160000,0.000716
2015-09-04,160.569168,27.800000,1.420000,2.110000,-0.015253
2015-09-08,164.604507,24.900000,1.460000,2.140000,0.024821
2015-09-09,162.403427,26.230000,1.460000,2.180000,-0.013462
2015-09-10,163.287201,24.370000,1.480000,2.210000,0.005427
2015-09-11,164.029190,23.200000,1.490000,2.160000,0.004534
2015-09-14,163.420547,24.250000,1.450000,2.110000,-0.003717
2015-09-15,165.463242,22.540000,1.460000,2.210000,0.012422
2015-09-16,166.897293,21.350000,1.480000,2.240000,0.008630
2015-09-17,166.522064,21.140000,1.510000,2.200000,-0.002251
2015-09-18,163.800842,22.280000,1.440000,2.130000,-0.016477
2015-09-21,164.647339,20.140000,1.480000,2.190000,0.005155
2015-09-22,162.510239,22.440000,1.450000,2.140000,-0.013065
2015-09-23,162.250504,22.130000,1.460000,2.150000,-0.001600
2015-09-24,161.663742,23.470000,1.460000,2.120000,-0.003623
2015-09-25,161.621918,23.620000,1.470000,2.170000,-0.000259
2015-09-28,157.565613,27.630000,1.430000,2.090000,-0.025418
2015-09-29,157.657791,26.830000,1.410000,2.040000,0.000585
2015-09-30,160.599472,24.500000,1.420000,2.060000,0.018487
2015-10-01,161.018478,22.550000,1.410000,2.050000,0.002606
2015-10-02,163.423737,20.940000,1.410000,1.990000,0.014827
2015-10-05,166.331802,19.540000,1.460000,2.060000,0.017638
2015-10-06,165.761963,19.400000,1.440000,2.050000,-0.003432
2015-10-07,167.119644,18.400000,1.430000,2.080000,0.008157
2015-10-08,168.628189,17.420000,1.470000,2.120000,0.008986
2015-10-09,168.728745,17.080000,1.470000,2.110000,0.000596
2015-10-12,168.887955,16.170000,1.470000,2.110000,0.000943
2015-10-13,167.823608,17.670000,1.420000,2.050000,-0.006322
2015-10-14,167.019058,18.030000,1.420000,1.990000,-0.004806
2015-10-15,169.583542,16.050000,1.430000,2.030000,0.015238
2015-10-16,170.354553,15.050000,1.430000,2.030000,0.004536
2015-10-19,170.438385,14.980000,1.430000,2.020000,0.000492
2015-10-20,170.220520,15.750000,1.420000,2.060000,-0.001279
2015-10-21,169.164474,16.700000,1.400000,2.030000,-0.006223
2015-10-22,172.022339,14.450000,1.430000,2.040000,0.016753
2015-10-23,173.908005,14.460000,1.430000,2.080000,0.010902
2015-10-26,173.480576,15.290000,1.410000,2.050000,-0.002461
2015-10-27,173.145340,15.430000,1.400000,2.020000,-0.001934
2015-10-28,175.114838,14.330000,1.370000,2.060000,0.011311
2015-10-29,175.014267,14.610000,1.440000,2.120000,-0.000574
2015-10-30,174.259979,15.070000,1.410000,2.080000,-0.004319
2015-11-02,176.321594,14.150000,1.430000,2.120000,0.011761
2015-11-03,176.832870,14.540000,1.430000,2.170000,0.002895
2015-11-04,176.296539,15.510000,1.410000,2.200000,-0.003038
2015-11-05,176.120514,15.050000,1.410000,2.210000,-0.000999
2015-11-06,176.028290,14.330000,1.440000,2.260000,-0.000524
2015-11-09,174.385712,16.520000,1.470000,2.220000,-0.009375
2015-11-10,174.787949,15.290000,1.450000,2.190000,0.002304
2015-11-11,174.100769,16.060000,1.450000,2.190000,-0.003939
2015-11-12,171.670334,18.370000,1.430000,2.180000,-0.014058
2015-11-13,169.742752,20.080000,1.420000,2.140000,-0.011292
2015-11-16,172.324020,18.160000,1.390000,2.120000,0.015092
2015-11-17,172.198364,18.840000,1.390000,2.110000,-0.000729
2015-11-18,174.930450,16.850000,1.370000,2.150000,0.015741
2015-11-19,174.779602,16.990000,1.330000,2.130000,-0.000863
2015-11-20,175.416504,15.470000,1.330000,2.140000,0.003637
2015-11-23,175.215408,15.620000,1.310000,2.110000,-0.001147
2015-11-24,175.450073,15.930000,1.310000,2.080000,0.001338
2015-11-25,175.424911,15.190000,1.300000,2.040000,-0.000143
2015-11-27,175.626068,15.120000,1.300000,2.040000,0.001146
2015-11-30,174.896896,16.130000,1.270000,1.990000,-0.004160
2015-12-01,176.564667,14.670000,1.240000,1.940000,0.009491
2015-12-02,174.762878,15.910000,1.240000,1.970000,-0.010257
2015-12-03,172.315659,18.110000,1.370000,2.120000,-0.014102
2015-12-04,175.676346,14.810000,1.320000,2.050000,0.019315
2015-12-07,174.611984,15.840000,1.290000,1.940000,-0.006077
2015-12-08,173.438675,17.600000,1.300000,1.970000,-0.006742
2015-12-09,172.089401,19.610000,1.290000,1.960000,-0.007810
2015-12-10,172.533524,19.340000,1.290000,2.000000,0.002577
2015-12-11,169.189636,24.390000,1.250000,1.900000,-0.019571
2015-12-14,170.044479,22.730000,1.260000,1.970000,0.005040
2015-12-15,171.829559,20.950000,1.300000,2.030000,0.010443
2015-12-16,174.343842,17.860000,1.280000,2.030000,0.014526
2015-12-17,171.687103,18.940000,1.240000,2.010000,-0.015356
2015-12-18,168.628525,20.700000,1.220000,2.000000,-0.017975
2015-12-21,170.019531,18.700000,1.240000,1.960000,0.008215
2015-12-22,171.562332,16.600000,1.250000,2.030000,0.009033
2015-12-23,173.686813,15.570000,1.260000,2.070000,0.012307
2015-12-24,173.400192,15.740000,1.220000,2.050000,-0.001652
2015-12-28,173.003983,16.910000,1.190000,2.010000,-0.002288
2015-12-29,174.850281,16.080000,1.230000,2.090000,0.010615
2015-12-30,173.610977,17.290000,1.230000,2.100000,-0.007113
2015-12-31,171.874268,18.210000,1.210000,2.110000,-0.010054
2016-01-04,169.471588,20.700000,1.220000,2.020000,-0.014078
2016-01-05,169.758209,19.340000,1.210000,2.050000,0.001690
2016-01-06,167.616852,20.590000,1.190000,1.970000,-0.012694
2016-01-07,163.595398,24.990000,1.200000,1.960000,-0.024284
2016-01-08,161.799728,27.010000,1.190000,1.930000,-0.011037
2016-01-11,161.959915,24.300000,1.230000,1.960000,0.000990
2016-01-12,163.266647,22.470000,1.190000,1.910000,0.008036
2016-01-13,159.194656,25.220000,1.170000,1.860000,-0.025257
2016-01-14,161.808121,23.950000,1.200000,1.850000,0.016283
2016-01-15,158.334808,27.020000,1.180000,1.790000,-0.021699
2016-01-19,158.545471,26.050000,1.180000,1.800000,0.001330
2016-01-20,156.513763,27.590000,1.160000,1.750000,-0.012897
2016-01-21,157.390549,26.690000,1.180000,1.740000,0.005586
2016-01-22,160.619446,22.340000,1.190000,1.760000,0.020308
2016-01-25,158.191437,24.150000,1.150000,1.720000,-0.015232
2016-01-26,160.349701,22.500000,1.160000,1.700000,0.013551
2016-01-27,158.604538,23.110000,1.180000,1.700000,-0.010943
2016-01-28,159.430725,22.420000,1.170000,1.650000,0.005196
2016-01-29,163.317245,20.200000,1.180000,1.610000,0.024085
2016-02-01,163.258209,19.980000,1.160000,1.620000,-0.000362
2016-02-02,160.315948,21.980000,1.120000,1.530000,-0.018187
2016-02-03,161.277039,21.650000,1.160000,1.550000,0.005977
2016-02-04,161.529999,21.840000,1.170000,1.580000,0.001567
2016-02-05,158.452820,23.380000,1.120000,1.560000,-0.019234
2016-02-08,156.319824,26.000000,1.090000,1.430000,-0.013553
2016-02-09,156.328247,26.540000,1.050000,1.440000,0.000054
2016-02-10,156.193375,26.290000,1.000000,1.400000,-0.000863
2016-02-11,154.161575,28.140000,0.990000,1.350000,-0.013094
2016-02-12,157.339966,25.400000,1.030000,1.440000,0.020408
2016-02-16,159.995575,24.110000,1.040000,1.480000,0.016737
2016-02-17,162.609070,22.310000,1.070000,1.510000,0.016203
2016-02-18,161.943039,21.640000,1.040000,1.450000,-0.004104
2016-02-19,161.867142,20.530000,1.000000,1.450000,-0.000469
2016-02-22,164.210892,19.380000,0.990000,1.440000,0.014376
2016-02-23,162.136963,20.980000,0.980000,1.420000,-0.012710
2016-02-24,162.878799,20.720000,1.000000,1.420000,0.004565
2016-02-25,164.851517,19.110000,0.990000,1.390000,0.012039
2016-02-26,164.472214,19.810000,0.960000,1.430000,-0.002304
2016-02-29,163.182281,20.550000,0.960000,1.410000,-0.007874
2016-03-01,167.018250,17.700000,0.980000,1.500000,0.023235
2016-03-02,167.768570,17.090000,0.990000,1.480000,0.004482
2016-03-03,168.426163,16.700000,0.980000,1.550000,0.003912
2016-03-04,168.974152,16.860000,1.000000,1.590000,0.003248
2016-03-07,169.108994,17.350000,1.000000,1.590000,0.000798
2016-03-08,167.262756,18.670000,0.950000,1.540000,-0.010977
2016-03-09,168.088898,18.340000,1.000000,1.600000,0.004927
2016-03-10,168.223831,18.050000,1.000000,1.610000,0.000802
2016-03-11,170.938461,16.500000,1.010000,1.650000,0.016008
2016-03-14,170.719254,16.920000,1.000000,1.630000,-0.001283
2016-03-15,170.441071,16.840000,0.990000,1.630000,-0.001631
2016-03-16,171.427414,14.990000,1.070000,1.630000,0.005770
2016-03-17,172.514984,14.440000,1.040000,1.620000,0.006324
2016-03-18,173.192886,14.020000,1.040000,1.580000,0.003922
2016-03-21,173.438675,13.790000,1.050000,1.610000,0.001418
2016-03-22,173.345459,14.170000,1.030000,1.640000,-0.000538
2016-03-23,172.201462,14.940000,1.010000,1.580000,-0.006621
2016-03-24,172.125153,14.740000,1.020000,1.610000,-0.000443
2016-03-28,172.226837,15.240000,1.000000,1.600000,0.000591
2016-03-29,173.820007,13.820000,1.030000,1.580000,0.009208
2016-03-30,174.582626,13.560000,1.070000,1.630000,0.004378
2016-03-31,174.158936,13.950000,1.050000,1.570000,-0.002430
2016-04-01,175.345322,13.100000,1.030000,1.560000,0.006789
2016-04-04,174.777512,14.120000,1.030000,1.550000,-0.003243
2016-04-05,173.031937,15.420000,1.010000,1.500000,-0.010038
2016-04-06,174.921631,14.090000,1.030000,1.530000,0.010862
2016-04-07,172.828506,16.160000,1.000000,1.470000,-0.012038
2016-04-08,173.294556,15.360000,1.020000,1.490000,0.002693
2016-04-11,172.887833,16.260000,1.030000,1.500000,-0.002350
2016-04-12,174.497925,14.850000,1.050000,1.570000,0.009270
2016-04-13,176.260513,13.840000,1.020000,1.540000,0.010050
2016-04-14,176.268997,13.720000,1.030000,1.580000,0.000048
2016-04-15,176.074066,13.620000,1.020000,1.540000,-0.001106
2016-04-18,177.311279,13.350000,1.030000,1.560000,0.007002
2016-04-19,177.870575,13.240000,1.020000,1.580000,0.003149
2016-04-20,178.040085,13.280000,1.050000,1.620000,0.000953
2016-04-21,177.082504,13.950000,1.060000,1.650000,-0.005393
2016-04-22,177.082504,13.220000,1.050000,1.660000,0.000000
2016-04-25,176.777435,14.080000,1.060000,1.660000,-0.001724
2016-04-26,177.040115,13.960000,1.080000,1.700000,0.001485
2016-04-27,177.404587,13.770000,1.040000,1.630000,0.002057
2016-04-28,175.794510,15.220000,1.060000,1.620000,-0.009117
2016-04-29,174.845367,15.700000,1.060000,1.610000,-0.005414
2016-05-02,176.235123,14.680000,1.080000,1.660000,0.007917
2016-05-03,174.701324,15.600000,1.060000,1.600000,-0.008741
2016-05-04,173.726776,16.050000,1.040000,1.600000,-0.005594
2016-05-05,173.692825,15.910000,1.040000,1.560000,-0.000195
2016-05-06,174.328400,14.720000,1.050000,1.600000,0.003653
2016-05-09,174.472488,14.570000,1.050000,1.530000,0.000826
2016-05-10,176.641830,13.630000,1.050000,1.530000,0.012357
2016-05-11,174.989410,14.690000,0.990000,1.470000,-0.009399
2016-05-12,175.040268,14.410000,0.990000,1.480000,0.000291
2016-05-13,173.514954,15.040000,0.950000,1.420000,-0.008752
2016-05-16,175.226669,14.680000,0.960000,1.470000,0.009817
2016-05-17,173.591248,15.570000,0.940000,1.480000,-0.009377
2016-05-18,173.642044,15.950000,0.970000,1.570000,0.000293
2016-05-19,173.040375,16.330000,0.960000,1.540000,-0.003471
2016-05-20,174.133560,15.200000,0.960000,1.520000,0.006298
2016-05-23,173.896271,15.820000,0.930000,1.490000,-0.001364
2016-05-24,176.150314,14.420000,0.940000,1.510000,0.012879
2016-05-25,177.345245,13.900000,0.950000,1.540000,0.006761
2016-05-26,177.396057,13.430000,0.960000,1.520000,0.000286
2016-05-27,178.158752,13.120000,0.950000,1.530000,0.004290
2016-05-31,177.819733,14.190000,0.970000,1.500000,-0.001905
2016-06-01,178.184128,14.200000,0.940000,1.550000,0.002047
2016-06-02,178.726456,13.630000,0.920000,1.520000,0.003039
2016-06-03,178.192551,13.470000,0.930000,1.410000,-0.002992
2016-06-06,179.099350,13.650000,0.930000,1.450000,0.005076
2016-06-07,179.379013,14.050000,0.940000,1.440000,0.001560
2016-06-08,179.963715,14.080000,0.930000,1.470000,0.003254
2016-06-09,179.717957,14.640000,0.910000,1.420000,-0.001367
2016-06-10,178.014694,17.030000,0.910000,1.380000,-0.009523
2016-06-13,176.641830,20.970000,0.890000,1.350000,-0.007742
2016-06-14,176.294434,20.500000,0.880000,1.350000,-0.001969
2016-06-15,176.048660,20.140000,0.910000,1.340000,-0.001395
2016-06-16,176.574051,19.370000,0.870000,1.300000,0.002980
2016-06-17,175.916443,19.410000,0.920000,1.350000,-0.003731
2016-06-20,177.049393,18.370000,0.930000,1.390000,0.006420
2016-06-21,177.551926,18.480000,0.950000,1.440000,0.002834
2016-06-22,177.262360,21.170000,0.940000,1.420000,-0.001632
2016-06-23,179.570709,17.250000,0.960000,1.430000,0.012938
2016-06-24,173.122482,25.760000,0.930000,1.300000,-0.036570
2016-06-27,170.021896,23.850000,0.850000,1.190000,-0.018072
2016-06-28,173.088501,18.750000,0.850000,1.200000,0.017876
2016-06-29,176.035751,16.640000,0.880000,1.240000,0.016884
2016-06-30,178.437820,15.630000,0.910000,1.230000,0.013553
2016-07-01,178.812607,14.770000,0.870000,1.180000,0.002098
2016-07-05,177.526382,15.580000,0.810000,1.090000,-0.007219
2016-07-06,178.591187,14.960000,0.800000,1.110000,0.005980
2016-07-07,178.480423,14.760000,0.820000,1.110000,-0.000620
2016-07-08,181.138107,13.200000,0.760000,1.090000,0.014781
2016-07-11,181.776917,13.540000,0.770000,1.120000,0.003520
2016-07-12,183.097244,13.550000,0.840000,1.240000,0.007237
2016-07-13,183.071716,13.040000,0.800000,1.170000,-0.000139
2016-07-14,184.093842,12.820000,0.850000,1.210000,0.005568
2016-07-15,183.846832,12.670000,0.890000,1.280000,-0.001343
2016-07-18,184.340897,12.440000,0.910000,1.270000,0.002684
